fish_id,fish_name,weight_kg,length_cm,catch_date,province,fishing_method,freshness_score,category_id,location_id,fisher_id,category_name,habitat,avg_price_per_kg,location_name,latitude,longitude,water_depth_m,temperature_celsius,salinity_ppt,fisher_name,experience_years,boat_type,boat_capacity_kg,home_port,license_number
9655,King Fish,5.55,68.9,12/22/2023,Lampung,Gill Net,5.0,1,17,498,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_498,32,Motor Boat,2197,Jawa Timur,LIC138651
9656,Grouper,27.99,37.8,1/12/2023,Jawa Barat,Purse Seine,7.0,3,18,198,Reef Fish,Coral Reef,150000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_198,21,Motor Boat,261,Kalimantan Selatan,LIC593311
9657,Amberjack,3.47,26.8,6/19/2023,Jawa Tengah,Trawling,1.0,2,19,36,Demersal Fish,Sea Bottom,120000,Laut Bali Zone I,-5.670297,111.70617,481,27.2,30.6,Nelayan_036,8,Fishing Vessel,2182,Sumatera Utara,LIC701417
9658,Herring,36.22,24.9,5/4/2023,Bali,Long Line,7.0,1,16,68,Pelagic Fish,Open Ocean,85000,Laut Arafura Zone F,-6.904449,117.914844,459,31.7,31.3,Nelayan_068,7,Motor Boat,549,Bali,LIC243626
9659,Sea Bass,36.26,132.5,8/13/2023,Sulawesi Selatan,Purse Seine,5.0,3,2,163,Reef Fish,Coral Reef,150000,Laut Timor Zone B,-6.261366,116.469252,1153,29.3,33.6,Nelayan_163,7,Fishing Vessel,3169,Papua,LIC992979
9660,Cod,28.68,141.7,8/13/2023,Lampung,Trawling,5.0,4,17,215,Freshwater Fish,Rivers/Lakes,45000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_215,17,Traditional Boat,2607,Maluku,LIC634027
9661,Pomfret,41.94,135.3,3/25/2023,Kalimantan Selatan,Trap,8.0,2,20,293,Demersal Fish,Sea Bottom,120000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_293,34,Traditional Boat,4528,Sumatera Utara,LIC480351
9662,Grouper,28.8,65.7,11/7/2023,Maluku,Purse Seine,10.0,2,11,298,Demersal Fish,Sea Bottom,120000,Laut Banda Zone A,-8.540343,129.05869,1139,29.4,30.9,Nelayan_298,34,Motor Boat,3940,Jawa Tengah,LIC354224
9663,Trout,12.3,39.9,9/21/2023,Jawa Tengah,Purse Seine,2.0,5,2,130,Anadromous Fish,Sea/Freshwater,200000,Laut Timor Zone B,-6.261366,116.469252,1153,29.3,33.6,Nelayan_130,6,Trawler,3062,Jawa Timur,LIC393027
9664,Snapper,10.71,182.0,1/22/2023,Lampung,Long Line,3.0,2,19,450,Demersal Fish,Sea Bottom,120000,Laut Bali Zone I,-5.670297,111.70617,481,27.2,30.6,Nelayan_450,6,Traditional Boat,4984,Lampung,LIC226777
9665,Pomfret,45.35,49.6,4/9/2023,Maluku,Gill Net,8.0,2,15,282,Demersal Fish,Sea Bottom,120000,Laut Bali Zone E,-2.619515,134.485533,1911,25.3,34.0,Nelayan_282,29,Traditional Boat,844,Maluku,LIC124182
9666,Carp,47.75,95.6,5/5/2023,Bali,Hand Line,8.0,5,20,24,Anadromous Fish,Sea/Freshwater,200000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_024,1,Trawler,1277,Papua,LIC539503
9667,King Fish,33.69,138.2,12/31/2023,Sumatera Utara,Long Line,3.0,1,20,181,Pelagic Fish,Open Ocean,85000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_181,18,Motor Boat,1330,Jawa Tengah,LIC684505
9668,Cod,15.41,76.3,3/18/2023,Lampung,Purse Seine,3.0,3,6,59,Reef Fish,Coral Reef,150000,Laut Bali Zone F,-6.619647,102.931626,89,24.0,33.9,Nelayan_059,27,Traditional Boat,3657,Kalimantan Selatan,LIC925573
9669,Tilapia,37.24,101.4,10/7/2023,Sumatera Utara,Purse Seine,4.0,2,12,350,Demersal Fish,Sea Bottom,120000,Laut Flores Zone B,-3.052861,139.649345,728,24.0,33.4,Nelayan_350,14,Trawler,4619,Kalimantan Selatan,LIC845741
9670,Sole,3.17,170.4,4/18/2023,Papua,Gill Net,10.0,2,8,336,Demersal Fish,Sea Bottom,120000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_336,20,Fishing Vessel,1110,Sulawesi Selatan,LIC758190
9671,Sardine,28.2,159.8,5/23/2023,Papua,Gill Net,10.0,3,5,17,Reef Fish,Coral Reef,150000,Laut Sulawesi Zone E,1.763838,111.580859,424,25.9,32.6,Nelayan_017,12,Trawler,2215,Bali,LIC230173
9672,Halibut,30.13,24.6,1/31/2023,Sumatera Utara,Purse Seine,7.0,3,10,411,Reef Fish,Coral Reef,150000,Laut Flores Zone J,2.90322,137.906112,3634,26.9,31.5,Nelayan_411,12,Trawler,934,Jawa Timur,LIC529216
9673,Mahi-mahi,47.24,195.4,9/30/2023,Kalimantan Selatan,Gill Net,8.0,3,19,43,Reef Fish,Coral Reef,150000,Laut Bali Zone I,-5.670297,111.70617,481,27.2,30.6,Nelayan_043,17,Traditional Boat,617,Lampung,LIC167113
9674,Carp,6.67,20.2,12/10/2023,Sulawesi Selatan,Trap,6.0,2,16,235,Demersal Fish,Sea Bottom,120000,Laut Arafura Zone F,-6.904449,117.914844,459,31.7,31.3,Nelayan_235,15,Fishing Vessel,4189,Bali,LIC283550
9675,Herring,49.61,185.6,2/10/2023,Jawa Tengah,Hand Line,3.0,4,11,357,Freshwater Fish,Rivers/Lakes,45000,Laut Banda Zone A,-8.540343,129.05869,1139,29.4,30.9,Nelayan_357,11,Trawler,1028,Sulawesi Selatan,LIC591964
9676,Tuna,35.55,133.4,8/10/2023,Papua,Purse Seine,7.0,5,16,380,Anadromous Fish,Sea/Freshwater,200000,Laut Arafura Zone F,-6.904449,117.914844,459,31.7,31.3,Nelayan_380,23,Traditional Boat,2932,Lampung,LIC529119
9677,Amberjack,4.47,188.2,4/18/2023,Maluku,Trap,8.0,1,17,41,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_041,9,Fishing Vessel,1005,Bali,LIC810221
9678,Swordfish,27.13,173.4,10/29/2023,Maluku,Purse Seine,8.0,3,5,33,Reef Fish,Coral Reef,150000,Laut Sulawesi Zone E,1.763838,111.580859,424,25.9,32.6,Nelayan_033,6,Traditional Boat,1158,Jawa Tengah,LIC346082
9679,Anchovy,3.32,83.8,6/27/2023,Jawa Timur,Gill Net,9.0,3,8,295,Reef Fish,Coral Reef,150000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_295,28,Traditional Boat,2832,Maluku,LIC501269
9680,King Fish,22.56,99.4,3/13/2023,Jawa Tengah,Gill Net,6.0,3,10,475,Reef Fish,Coral Reef,150000,Laut Flores Zone J,2.90322,137.906112,3634,26.9,31.5,Nelayan_475,23,Trawler,609,Bali,LIC198713
9681,Barramundi,1.79,179.1,10/16/2023,Lampung,Trawling,8.0,3,1,99,Reef Fish,Coral Reef,150000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_099,37,Traditional Boat,4992,Kalimantan Selatan,LIC161512
9682,Sea Bass,36.09,96.8,10/24/2023,Sulawesi Selatan,Trap,3.0,5,9,239,Anadromous Fish,Sea/Freshwater,200000,Laut Banda Zone I,5.850701,127.92157,3431,27.8,34.3,Nelayan_239,16,Motor Boat,4298,Sumatera Utara,LIC453323
9683,Sole,4.31,121.9,8/9/2023,Kalimantan Selatan,Hand Line,10.0,1,17,297,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_297,37,Traditional Boat,3607,Sulawesi Selatan,LIC569539
9684,Cod,34.43,117.1,10/1/2023,Maluku,Long Line,4.0,1,12,440,Pelagic Fish,Open Ocean,85000,Laut Flores Zone B,-3.052861,139.649345,728,24.0,33.4,Nelayan_440,33,Trawler,2066,Jawa Timur,LIC857537
9685,Sardine,18.15,47.8,9/21/2023,Jawa Barat,Trap,5.0,5,4,82,Anadromous Fish,Sea/Freshwater,200000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_082,5,Trawler,284,Lampung,LIC241040
9686,Sardine,46.56,133.6,6/30/2023,Kalimantan Selatan,Hand Line,2.0,2,2,477,Demersal Fish,Sea Bottom,120000,Laut Timor Zone B,-6.261366,116.469252,1153,29.3,33.6,Nelayan_477,5,Trawler,4280,Jawa Tengah,LIC159349
9687,Herring,9.84,170.8,7/24/2023,Jawa Tengah,Trawling,10.0,3,4,168,Reef Fish,Coral Reef,150000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_168,10,Motor Boat,4465,Lampung,LIC359940
9688,Catfish,36.65,48.2,10/2/2023,Kalimantan Selatan,Purse Seine,6.0,3,15,188,Reef Fish,Coral Reef,150000,Laut Bali Zone E,-2.619515,134.485533,1911,25.3,34.0,Nelayan_188,6,Fishing Vessel,2562,Maluku,LIC914245
9689,Amberjack,33.93,62.2,8/21/2023,Jawa Barat,Long Line,9.0,1,7,283,Pelagic Fish,Open Ocean,85000,Laut Bali Zone G,-6.678901,134.916727,3840,30.5,33.9,Nelayan_283,13,Fishing Vessel,1750,Lampung,LIC670443
9690,Pomfret,5.86,98.5,12/29/2023,Jawa Tengah,Trawling,8.0,4,17,55,Freshwater Fish,Rivers/Lakes,45000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_055,17,Traditional Boat,343,Papua,LIC270369
9691,Cod,23.53,21.7,4/7/2023,Jawa Barat,Trap,6.0,3,19,103,Reef Fish,Coral Reef,150000,Laut Bali Zone I,-5.670297,111.70617,481,27.2,30.6,Nelayan_103,15,Traditional Boat,312,Bali,LIC280250
9692,Pomfret,15.88,58.9,1/14/2023,Lampung,Gill Net,4.0,2,7,250,Demersal Fish,Sea Bottom,120000,Laut Bali Zone G,-6.678901,134.916727,3840,30.5,33.9,Nelayan_250,4,Traditional Boat,3301,Jawa Timur,LIC445697
9693,Salmon,2.81,145.5,4/19/2023,Kalimantan Selatan,Purse Seine,7.0,4,13,256,Freshwater Fish,Rivers/Lakes,45000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_256,7,Traditional Boat,4446,Papua,LIC703315
9694,Pomfret,46.64,186.4,4/6/2023,Jawa Timur,Trap,6.0,4,6,282,Freshwater Fish,Rivers/Lakes,45000,Laut Bali Zone F,-6.619647,102.931626,89,24.0,33.9,Nelayan_282,29,Traditional Boat,844,Maluku,LIC124182
9695,King Fish,31.22,42.2,5/10/2023,Maluku,Long Line,6.0,2,12,74,Demersal Fish,Sea Bottom,120000,Laut Flores Zone B,-3.052861,139.649345,728,24.0,33.4,Nelayan_074,9,Traditional Boat,694,Maluku,LIC191627
9696,Snapper,5.03,195.3,11/13/2023,Sulawesi Selatan,Long Line,4.0,1,13,237,Pelagic Fish,Open Ocean,85000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_237,16,Trawler,3601,Maluku,LIC449975
9697,King Fish,39.45,46.6,1/31/2023,Jawa Tengah,Trap,10.0,4,11,143,Freshwater Fish,Rivers/Lakes,45000,Laut Banda Zone A,-8.540343,129.05869,1139,29.4,30.9,Nelayan_143,18,Trawler,1122,Jawa Timur,LIC111532
9698,Sardine,1.11,106.6,8/29/2023,Bali,Trap,1.0,1,13,482,Pelagic Fish,Open Ocean,85000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_482,37,Fishing Vessel,366,Bali,LIC371878
9699,Snapper,34.04,197.2,5/24/2023,Jawa Barat,Purse Seine,3.0,3,2,189,Reef Fish,Coral Reef,150000,Laut Timor Zone B,-6.261366,116.469252,1153,29.3,33.6,Nelayan_189,24,Trawler,1206,Jawa Timur,LIC178132
9700,Trout,43.39,77.1,9/18/2023,Sulawesi Selatan,Purse Seine,2.0,1,20,395,Pelagic Fish,Open Ocean,85000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_395,38,Traditional Boat,3030,Jawa Barat,LIC847834
9701,Tuna,23.01,157.3,11/29/2023,Jawa Tengah,Long Line,6.0,4,20,239,Freshwater Fish,Rivers/Lakes,45000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_239,16,Motor Boat,4298,Sumatera Utara,LIC453323
9702,Catfish,15.83,178.0,8/1/2023,Jawa Barat,Trap,10.0,1,9,353,Pelagic Fish,Open Ocean,85000,Laut Banda Zone I,5.850701,127.92157,3431,27.8,34.3,Nelayan_353,17,Trawler,4801,Sulawesi Selatan,LIC116009
9703,Mahi-mahi,47.74,163.2,6/16/2023,Sumatera Utara,Hand Line,10.0,4,20,173,Freshwater Fish,Rivers/Lakes,45000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_173,14,Motor Boat,4530,Papua,LIC764247
9704,Tilapia,19.34,197.0,7/12/2023,Sulawesi Selatan,Gill Net,8.0,3,19,169,Reef Fish,Coral Reef,150000,Laut Bali Zone I,-5.670297,111.70617,481,27.2,30.6,Nelayan_169,28,Motor Boat,4275,Maluku,LIC189469
9705,Cod,38.0,55.0,5/21/2023,Maluku,Trap,7.0,3,14,257,Reef Fish,Coral Reef,150000,Laut Flores Zone D,4.426029,112.995942,104,26.1,31.0,Nelayan_257,10,Trawler,2367,Sulawesi Selatan,LIC318304
9706,Herring,47.81,197.3,3/13/2023,Lampung,Purse Seine,5.0,3,15,322,Reef Fish,Coral Reef,150000,Laut Bali Zone E,-2.619515,134.485533,1911,25.3,34.0,Nelayan_322,35,Fishing Vessel,2249,Jawa Barat,LIC432598
9707,Barramundi,17.11,34.5,10/31/2023,Papua,Gill Net,6.0,4,3,355,Freshwater Fish,Rivers/Lakes,45000,Laut Natuna Zone C,2.105336,123.630308,2780,26.0,33.8,Nelayan_355,7,Motor Boat,650,Papua,LIC209054
9708,Yellowtail,47.99,40.4,3/14/2023,Kalimantan Selatan,Long Line,3.0,4,20,139,Freshwater Fish,Rivers/Lakes,45000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_139,20,Traditional Boat,3610,Jawa Timur,LIC504129
9709,Anchovy,17.8,36.5,2/26/2023,Jawa Barat,Purse Seine,1.0,2,2,362,Demersal Fish,Sea Bottom,120000,Laut Timor Zone B,-6.261366,116.469252,1153,29.3,33.6,Nelayan_362,3,Traditional Boat,3561,Lampung,LIC489445
9710,Salmon,36.26,102.4,8/8/2023,Jawa Barat,Gill Net,6.0,5,10,409,Anadromous Fish,Sea/Freshwater,200000,Laut Flores Zone J,2.90322,137.906112,3634,26.9,31.5,Nelayan_409,5,Motor Boat,2682,Sumatera Utara,LIC101030
9711,Sea Bass,30.07,134.2,12/25/2023,Bali,Purse Seine,5.0,5,11,14,Anadromous Fish,Sea/Freshwater,200000,Laut Banda Zone A,-8.540343,129.05869,1139,29.4,30.9,Nelayan_014,5,Fishing Vessel,2879,Sulawesi Selatan,LIC981225
9712,Grouper,49.2,155.0,11/28/2023,Jawa Timur,Purse Seine,1.0,3,12,227,Reef Fish,Coral Reef,150000,Laut Flores Zone B,-3.052861,139.649345,728,24.0,33.4,Nelayan_227,10,Fishing Vessel,1615,Jawa Barat,LIC130310
9713,Herring,19.01,111.4,5/18/2023,Papua,Hand Line,2.0,3,18,264,Reef Fish,Coral Reef,150000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_264,40,Motor Boat,3059,Kalimantan Selatan,LIC771192
9714,Trout,22.79,47.0,4/11/2023,Sumatera Utara,Purse Seine,4.0,5,18,39,Anadromous Fish,Sea/Freshwater,200000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_039,12,Traditional Boat,4147,Sulawesi Selatan,LIC698602
9715,Salmon,49.53,46.8,3/17/2023,Sulawesi Selatan,Hand Line,10.0,4,13,30,Freshwater Fish,Rivers/Lakes,45000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_030,34,Motor Boat,1415,Maluku,LIC538009
9716,Flounder,44.42,171.7,3/22/2023,Jawa Tengah,Purse Seine,9.0,5,5,443,Anadromous Fish,Sea/Freshwater,200000,Laut Sulawesi Zone E,1.763838,111.580859,424,25.9,32.6,Nelayan_443,30,Traditional Boat,1353,Maluku,LIC535942
9717,Anchovy,11.36,132.8,2/22/2023,Sulawesi Selatan,Trap,7.0,5,7,226,Anadromous Fish,Sea/Freshwater,200000,Laut Bali Zone G,-6.678901,134.916727,3840,30.5,33.9,Nelayan_226,4,Fishing Vessel,3643,Jawa Timur,LIC922357
9718,Tilapia,8.39,79.9,10/25/2023,Sulawesi Selatan,Hand Line,8.0,4,18,244,Freshwater Fish,Rivers/Lakes,45000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_244,13,Trawler,379,Papua,LIC188541
9719,Yellowtail,10.37,19.2,1/20/2023,Maluku,Purse Seine,7.0,2,10,64,Demersal Fish,Sea Bottom,120000,Laut Flores Zone J,2.90322,137.906112,3634,26.9,31.5,Nelayan_064,27,Motor Boat,4565,Sulawesi Selatan,LIC767661
9720,Anchovy,25.48,168.2,8/24/2023,Jawa Tengah,Long Line,9.0,1,18,4,Pelagic Fish,Open Ocean,85000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_004,29,Motor Boat,2303,Papua,LIC942039
9721,Flounder,44.07,40.6,11/11/2023,Jawa Barat,Hand Line,6.0,3,4,333,Reef Fish,Coral Reef,150000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_333,15,Traditional Boat,1279,Kalimantan Selatan,LIC411059
9722,Halibut,24.72,175.6,4/25/2023,Bali,Purse Seine,4.0,3,20,324,Reef Fish,Coral Reef,150000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_324,11,Motor Boat,2834,Jawa Barat,LIC775629
9723,Carp,24.49,40.5,8/30/2023,Sulawesi Selatan,Trap,2.0,5,11,85,Anadromous Fish,Sea/Freshwater,200000,Laut Banda Zone A,-8.540343,129.05869,1139,29.4,30.9,Nelayan_085,10,Fishing Vessel,3013,Jawa Timur,LIC122506
9724,Barramundi,31.97,190.1,10/6/2023,Jawa Tengah,Purse Seine,4.0,1,9,366,Pelagic Fish,Open Ocean,85000,Laut Banda Zone I,5.850701,127.92157,3431,27.8,34.3,Nelayan_366,4,Motor Boat,4005,Jawa Timur,LIC990150
9725,Snapper,20.11,122.8,4/2/2023,Jawa Tengah,Trawling,3.0,5,15,54,Anadromous Fish,Sea/Freshwater,200000,Laut Bali Zone E,-2.619515,134.485533,1911,25.3,34.0,Nelayan_054,39,Traditional Boat,3885,Sulawesi Selatan,LIC973716
9726,Swordfish,3.6,137.0,3/3/2023,Bali,Trawling,9.0,4,18,444,Freshwater Fish,Rivers/Lakes,45000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_444,35,Trawler,4806,Kalimantan Selatan,LIC378683
9727,Snapper,24.34,67.0,9/8/2023,Sumatera Utara,Long Line,5.0,5,1,236,Anadromous Fish,Sea/Freshwater,200000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_236,17,Trawler,2013,Sumatera Utara,LIC247715
9728,Sea Bass,9.01,40.5,11/29/2023,Lampung,Trawling,10.0,5,18,170,Anadromous Fish,Sea/Freshwater,200000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_170,38,Trawler,2231,Jawa Tengah,LIC106083
9729,Flounder,37.27,119.9,10/1/2023,Jawa Timur,Gill Net,2.0,3,2,250,Reef Fish,Coral Reef,150000,Laut Timor Zone B,-6.261366,116.469252,1153,29.3,33.6,Nelayan_250,4,Traditional Boat,3301,Jawa Timur,LIC445697
9730,Flounder,22.52,24.3,7/17/2023,Papua,Long Line,5.0,1,15,40,Pelagic Fish,Open Ocean,85000,Laut Bali Zone E,-2.619515,134.485533,1911,25.3,34.0,Nelayan_040,39,Trawler,3686,Sulawesi Selatan,LIC604529
9731,Salmon,26.83,173.8,7/7/2023,Kalimantan Selatan,Gill Net,1.0,2,13,60,Demersal Fish,Sea Bottom,120000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_060,33,Traditional Boat,1094,Jawa Tengah,LIC327037
9732,Anchovy,11.46,64.5,5/9/2023,Jawa Barat,Purse Seine,2.0,1,5,42,Pelagic Fish,Open Ocean,85000,Laut Sulawesi Zone E,1.763838,111.580859,424,25.9,32.6,Nelayan_042,18,Fishing Vessel,682,Maluku,LIC764902
9733,Sea Bass,12.6,128.6,6/26/2023,Papua,Long Line,5.0,1,17,87,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_087,29,Fishing Vessel,4858,Lampung,LIC503715
9734,Carp,35.04,113.7,7/31/2023,Lampung,Purse Seine,10.0,1,12,25,Pelagic Fish,Open Ocean,85000,Laut Flores Zone B,-3.052861,139.649345,728,24.0,33.4,Nelayan_025,17,Motor Boat,1689,Papua,LIC497177
9735,Tilapia,9.23,87.7,8/30/2023,Jawa Timur,Trawling,5.0,3,18,402,Reef Fish,Coral Reef,150000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_402,10,Trawler,2511,Sulawesi Selatan,LIC751561
9736,Sea Bass,45.25,139.2,12/5/2023,Sulawesi Selatan,Purse Seine,3.0,2,11,239,Demersal Fish,Sea Bottom,120000,Laut Banda Zone A,-8.540343,129.05869,1139,29.4,30.9,Nelayan_239,16,Motor Boat,4298,Sumatera Utara,LIC453323
9737,Snapper,11.13,188.0,10/27/2023,Jawa Barat,Long Line,9.0,1,1,268,Pelagic Fish,Open Ocean,85000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_268,37,Trawler,4135,Sumatera Utara,LIC998253
9738,Swordfish,47.41,52.0,11/19/2023,Maluku,Hand Line,4.0,4,6,411,Freshwater Fish,Rivers/Lakes,45000,Laut Bali Zone F,-6.619647,102.931626,89,24.0,33.9,Nelayan_411,12,Trawler,934,Jawa Timur,LIC529216
9739,Cod,24.2,58.7,11/28/2023,Jawa Timur,Long Line,6.0,3,17,318,Reef Fish,Coral Reef,150000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_318,18,Fishing Vessel,4211,Maluku,LIC697624
9740,Sole,18.17,28.9,7/12/2023,Sulawesi Selatan,Trawling,2.0,3,5,65,Reef Fish,Coral Reef,150000,Laut Sulawesi Zone E,1.763838,111.580859,424,25.9,32.6,Nelayan_065,38,Traditional Boat,3720,Lampung,LIC178276
9741,Pomfret,11.15,180.5,2/21/2023,Bali,Hand Line,6.0,1,11,462,Pelagic Fish,Open Ocean,85000,Laut Banda Zone A,-8.540343,129.05869,1139,29.4,30.9,Nelayan_462,39,Fishing Vessel,596,Bali,LIC629654
9742,Amberjack,40.1,100.0,3/14/2023,Papua,Gill Net,4.0,5,17,441,Anadromous Fish,Sea/Freshwater,200000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_441,24,Motor Boat,2901,Jawa Barat,LIC375934
9743,Halibut,21.03,83.9,8/28/2023,Jawa Timur,Purse Seine,5.0,1,14,106,Pelagic Fish,Open Ocean,85000,Laut Flores Zone D,4.426029,112.995942,104,26.1,31.0,Nelayan_106,31,Trawler,3802,Bali,LIC679639
9744,Sea Bass,24.8,59.5,6/5/2023,Jawa Timur,Trawling,10.0,3,10,225,Reef Fish,Coral Reef,150000,Laut Flores Zone J,2.90322,137.906112,3634,26.9,31.5,Nelayan_225,18,Trawler,622,Sumatera Utara,LIC174637
9745,Herring,11.3,198.5,3/24/2023,Bali,Hand Line,9.0,5,13,5,Anadromous Fish,Sea/Freshwater,200000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_005,36,Trawler,2438,Sulawesi Selatan,LIC488256
9746,Mackerel,43.95,59.3,3/25/2023,Sumatera Utara,Purse Seine,10.0,5,11,212,Anadromous Fish,Sea/Freshwater,200000,Laut Banda Zone A,-8.540343,129.05869,1139,29.4,30.9,Nelayan_212,16,Trawler,4774,Sumatera Utara,LIC511873
9747,Cod,10.67,177.4,7/21/2023,Jawa Barat,Hand Line,2.0,3,5,486,Reef Fish,Coral Reef,150000,Laut Sulawesi Zone E,1.763838,111.580859,424,25.9,32.6,Nelayan_486,39,Fishing Vessel,139,Bali,LIC813649
9748,Cod,43.79,137.0,4/27/2023,Lampung,Trap,3.0,1,12,289,Pelagic Fish,Open Ocean,85000,Laut Flores Zone B,-3.052861,139.649345,728,24.0,33.4,Nelayan_289,34,Traditional Boat,3022,Jawa Tengah,LIC483801
9749,Sardine,19.71,125.0,3/24/2023,Jawa Barat,Hand Line,2.0,1,8,169,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_169,28,Motor Boat,4275,Maluku,LIC189469
9750,King Fish,6.42,159.0,1/9/2023,Bali,Long Line,1.0,1,5,98,Pelagic Fish,Open Ocean,85000,Laut Sulawesi Zone E,1.763838,111.580859,424,25.9,32.6,Nelayan_098,27,Motor Boat,1568,Bali,LIC834680
9751,Catfish,22.12,128.9,2/28/2023,Lampung,Long Line,3.0,2,3,21,Demersal Fish,Sea Bottom,120000,Laut Natuna Zone C,2.105336,123.630308,2780,26.0,33.8,Nelayan_021,28,Motor Boat,1232,Jawa Tengah,LIC776555
9752,Cod,28.17,76.1,5/20/2023,Bali,Purse Seine,6.0,1,8,61,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_061,6,Fishing Vessel,963,Maluku,LIC709967
9753,Tuna,17.33,192.7,4/19/2023,Maluku,Gill Net,7.0,1,15,348,Pelagic Fish,Open Ocean,85000,Laut Bali Zone E,-2.619515,134.485533,1911,25.3,34.0,Nelayan_348,15,Trawler,2955,Sumatera Utara,LIC275479
9754,Sardine,43.04,73.0,5/1/2023,Sulawesi Selatan,Trawling,9.0,4,7,465,Freshwater Fish,Rivers/Lakes,45000,Laut Bali Zone G,-6.678901,134.916727,3840,30.5,33.9,Nelayan_465,35,Fishing Vessel,2709,Maluku,LIC406559
9755,Trout,32.1,141.7,3/24/2023,Lampung,Gill Net,1.0,5,1,459,Anadromous Fish,Sea/Freshwater,200000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_459,31,Traditional Boat,3823,Kalimantan Selatan,LIC929174
9756,Anchovy,46.22,73.1,6/21/2023,Kalimantan Selatan,Trawling,9.0,1,1,334,Pelagic Fish,Open Ocean,85000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_334,2,Motor Boat,771,Jawa Tengah,LIC779282
9757,Mahi-mahi,1.67,102.4,8/4/2023,Maluku,Long Line,9.0,2,6,41,Demersal Fish,Sea Bottom,120000,Laut Bali Zone F,-6.619647,102.931626,89,24.0,33.9,Nelayan_041,9,Fishing Vessel,1005,Bali,LIC810221
9758,Grouper,6.85,112.5,5/3/2023,Jawa Tengah,Long Line,6.0,2,1,325,Demersal Fish,Sea Bottom,120000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_325,29,Motor Boat,4097,Jawa Barat,LIC584810
